instant,dteday,season,yr,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,year
620,2011-01-29,1,0,1,1,False,6,1,0.22,0.2273,0.64,0.194,0.0,20.0,20.0,,,
621,2011-01-29,1,0,1,2,False,6,1,0.22,0.2273,0.64,0.1642,0.0,15.0,15.0,,,
622,2011-01-29,1,0,1,3,False,6,1,0.2,0.2121,0.64,0.1343,3.0,5.0,8.0,,,
623,2011-01-29,1,0,1,4,False,6,1,0.16,0.1818,0.69,0.1045,1.0,2.0,3.0,,,
624,2011-01-29,1,0,1,6,False,6,1,0.16,0.1818,0.64,0.1343,0.0,2.0,2.0,,,
625,2011-01-29,1,0,1,7,False,6,1,0.16,0.1818,0.59,0.1045,1.0,4.0,5.0,,,
626,2011-01-29,1,0,1,8,False,6,1,0.18,0.197,0.55,0.1642,3.0,31.0,34.0,,,
627,2011-01-29,1,0,1,9,False,6,1,0.18,0.2121,0.59,0.0896,0.0,34.0,34.0,,,
628,2011-01-29,1,0,1,10,False,6,2,0.18,0.2121,0.64,0.1045,4.0,51.0,55.0,,,
629,2011-01-29,1,0,1,11,False,6,2,0.18,0.197,0.64,0.1343,4.0,60.0,64.0,,,
630,2011-01-29,1,0,1,12,False,6,2,0.2,0.197,0.59,0.194,12.0,66.0,78.0,,,
631,2011-01-29,1,0,1,13,False,6,2,0.22,0.2273,0.55,0.1642,9.0,56.0,65.0,,,
632,2011-01-29,1,0,1,14,False,6,2,0.22,0.2273,0.6,0.1343,10.0,89.0,99.0,,,
633,2011-01-29,1,0,1,15,False,6,1,0.22,0.2121,0.69,0.2537,22.0,98.0,120.0,,,
634,2011-01-29,1,0,1,16,False,6,1,0.24,0.2424,0.6,0.1642,19.0,88.0,107.0,,,
635,2011-01-29,1,0,1,17,False,6,1,0.24,0.2879,0.6,0.0,9.0,82.0,91.0,,,
636,2011-01-29,1,0,1,18,False,6,1,0.22,0.2273,0.69,0.1343,9.0,59.0,68.0,,,
637,2011-01-29,1,0,1,19,False,6,2,0.22,0.2121,0.69,0.2537,6.0,52.0,58.0,,,
638,2011-01-29,1,0,1,20,False,6,1,0.18,0.2121,0.74,0.0896,1.0,42.0,43.0,,,
639,2011-01-29,1,0,1,21,False,6,1,0.18,0.2121,0.74,0.0896,1.0,35.0,36.0,,,
640,2011-01-29,1,0,1,22,False,6,1,0.16,0.197,0.8,0.0896,4.0,28.0,32.0,,,
641,2011-01-29,1,0,1,23,False,6,1,0.16,0.197,0.8,0.0896,3.0,30.0,33.0,,,
642,2011-01-30,1,0,1,0,False,0,1,0.16,0.1818,0.8,0.1045,0.0,33.0,33.0,,,
643,2011-01-30,1,0,1,1,False,0,1,0.14,0.2121,0.8,0.0,7.0,22.0,29.0,,,
644,2011-01-30,1,0,1,2,False,0,1,0.16,0.2273,0.8,0.0,1.0,10.0,11.0,,,
645,2011-01-30,1,0,1,3,False,0,1,0.14,0.2121,0.93,0.0,1.0,7.0,8.0,,,
646,2011-01-30,1,0,1,4,False,0,1,0.14,0.2121,0.93,0.0,0.0,1.0,1.0,,,
647,2011-01-30,1,0,1,5,False,0,1,0.14,0.2121,0.86,0.0,0.0,3.0,3.0,,,
648,2011-01-30,1,0,1,7,False,0,1,0.14,0.2121,0.86,0.0,0.0,3.0,3.0,,,
649,2011-01-30,1,0,1,8,False,0,2,0.14,0.2121,0.86,0.0,1.0,11.0,12.0,,,
650,2011-01-30,1,0,1,9,False,0,2,0.16,0.2273,0.8,0.0,4.0,34.0,38.0,,,
651,2011-01-30,1,0,1,10,False,0,2,0.18,0.2424,0.8,0.0,7.0,57.0,64.0,,,
652,2011-01-30,1,0,1,11,False,0,1,0.22,0.2727,0.75,0.0,9.0,50.0,59.0,,,
653,2011-01-30,1,0,1,12,False,0,1,0.3,0.3182,0.52,0.1045,10.0,87.0,97.0,,,
654,2011-01-30,1,0,1,13,False,0,1,0.28,0.2879,0.61,0.1045,13.0,71.0,84.0,,,
655,2011-01-30,1,0,1,14,False,0,1,0.28,0.303,0.61,0.0896,18.0,104.0,122.0,,,
656,2011-01-30,1,0,1,15,False,0,1,0.3,0.3333,0.56,0.0,14.0,95.0,109.0,,,
657,2011-01-30,1,0,1,16,False,0,1,0.3,0.3333,0.56,0.0,19.0,104.0,123.0,,,
658,2011-01-30,1,0,1,17,False,0,1,0.3,0.2879,0.56,0.194,6.0,71.0,77.0,,,
659,2011-01-30,1,0,1,18,False,0,1,0.26,0.2576,0.65,0.1642,8.0,57.0,65.0,,,
660,2011-01-30,1,0,1,19,False,0,1,0.26,0.2576,0.65,0.194,9.0,46.0,55.0,,,
661,2011-01-30,1,0,1,20,False,0,2,0.26,0.2727,0.65,0.1045,3.0,30.0,33.0,,,
662,2011-01-30,1,0,1,21,False,0,2,0.24,0.2424,0.7,0.1642,3.0,25.0,28.0,,,
663,2011-01-30,1,0,1,22,False,0,2,0.24,0.2273,0.7,0.194,2.0,19.0,21.0,,,
664,2011-01-30,1,0,1,23,False,0,2,0.24,0.2121,0.65,0.2836,5.0,16.0,21.0,,,
665,2011-01-31,1,0,1,0,False,1,2,0.24,0.2273,0.65,0.2239,1.0,6.0,7.0,,,
666,2011-01-31,1,0,1,1,False,1,1,0.22,0.2121,0.64,0.2537,2.0,5.0,7.0,,,
667,2011-01-31,1,0,1,2,False,1,1,0.22,0.2273,0.64,0.194,0.0,1.0,1.0,,,
668,2011-01-31,1,0,1,3,False,1,1,0.22,0.2273,0.64,0.194,0.0,2.0,2.0,,,
669,2011-01-31,1,0,1,4,False,1,1,0.2,0.197,0.59,0.2239,0.0,2.0,2.0,,,
670,2011-01-31,1,0,1,5,False,1,1,0.18,0.1667,0.64,0.2836,0.0,8.0,8.0,,,
671,2011-01-31,1,0,1,6,False,1,1,0.16,0.1364,0.69,0.3284,0.0,37.0,37.0,,,
672,2011-01-31,1,0,1,7,False,1,2,0.16,0.1364,0.64,0.2836,1.0,71.0,72.0,,,
673,2011-01-31,1,0,1,8,False,1,2,0.16,0.1364,0.59,0.2836,3.0,182.0,185.0,,,
674,2011-01-31,1,0,1,9,False,1,2,0.16,0.1364,0.59,0.2985,0.0,112.0,112.0,,,
675,2011-01-31,1,0,1,10,False,1,2,0.16,0.1515,0.59,0.194,1.0,68.0,69.0,,,
676,2011-01-31,1,0,1,11,False,1,2,0.16,0.1515,0.59,0.194,2.0,46.0,48.0,,,
677,2011-01-31,1,0,1,12,False,1,2,0.18,0.2121,0.55,0.1045,6.0,62.0,68.0,,,
678,2011-01-31,1,0,1,13,False,1,2,0.16,0.2273,0.59,0.0,2.0,52.0,54.0,,,
679,2011-01-31,1,0,1,14,False,1,2,0.18,0.197,0.55,0.1343,1.0,85.0,86.0,,,
680,2011-01-31,1,0,1,15,False,1,2,0.16,0.1818,0.59,0.1343,3.0,41.0,44.0,,,
681,2011-01-31,1,0,1,16,False,1,2,0.16,0.1818,0.56,0.194,3.0,83.0,86.0,,,
682,2011-01-31,1,0,1,17,False,1,2,0.16,0.1515,0.59,0.194,6.0,155.0,161.0,,,
683,2011-01-31,1,0,1,18,False,1,2,0.16,0.1515,0.55,0.2239,3.0,153.0,156.0,,,
684,2011-01-31,1,0,1,19,False,1,1,0.3,0.3182,0.61,0.1045,3.0,108.0,111.0,,,
685,2011-01-31,1,0,1,20,False,1,3,0.16,0.1667,0.59,0.1642,0.0,78.0,78.0,,,
686,2011-01-31,1,0,1,21,False,1,3,0.16,0.197,0.59,0.0896,3.0,53.0,56.0,,,
687,2011-01-31,1,0,1,22,False,1,2,0.16,0.1818,0.59,0.1045,0.0,34.0,34.0,,,
688,2011-01-31,1,0,1,23,False,1,2,0.16,0.197,0.64,0.0896,2.0,15.0,17.0,,,
689,2011-02-01,1,0,2,0,False,2,2,0.16,0.1818,0.64,0.1045,2.0,6.0,8.0,,,
690,2011-02-01,1,0,2,1,False,2,2,0.16,0.1818,0.69,0.1045,0.0,3.0,3.0,,,
691,2011-02-01,1,0,2,2,False,2,2,0.16,0.2273,0.69,0.0,0.0,2.0,2.0,,,
692,2011-02-01,1,0,2,3,False,2,2,0.16,0.2273,0.69,0.0,0.0,2.0,2.0,,,
693,2011-02-01,1,0,2,5,False,2,3,0.14,0.2121,0.93,0.0,0.0,3.0,3.0,,,
694,2011-02-01,1,0,2,6,False,2,3,0.14,0.2121,0.93,0.0,0.0,22.0,22.0,,,
695,2011-02-01,1,0,2,7,False,2,3,0.16,0.2273,0.93,0.0,0.0,52.0,52.0,,,
696,2011-02-01,1,0,2,8,False,2,3,0.16,0.2273,0.93,0.0,3.0,132.0,135.0,,,
697,2011-02-01,1,0,2,9,False,2,2,0.16,0.2273,0.93,0.0,2.0,114.0,116.0,,,
698,2011-02-01,1,0,2,10,False,2,2,0.16,0.2273,0.93,0.0,0.0,47.0,47.0,,,
699,2011-02-01,1,0,2,11,False,2,2,0.18,0.2424,0.86,0.0,2.0,49.0,51.0,,,
700,2011-02-01,1,0,2,12,False,2,2,0.2,0.2576,0.86,0.0,2.0,53.0,55.0,,,
701,2011-02-01,1,0,2,13,False,2,2,0.2,0.2576,0.86,0.0,3.0,49.0,52.0,,,
702,2011-02-01,1,0,2,14,False,2,2,0.22,0.2576,0.8,0.0896,5.0,49.0,54.0,,,
703,2011-02-01,1,0,2,15,False,2,2,0.24,0.2879,0.75,0.0,7.0,45.0,52.0,,,
704,2011-02-01,1,0,2,16,False,2,2,0.24,0.2424,0.75,0.1343,3.0,61.0,64.0,,,
705,2011-02-01,1,0,2,17,False,2,2,0.24,0.2879,0.75,0.0,4.0,172.0,176.0,,,
706,2011-02-01,1,0,2,18,False,2,2,0.24,0.2576,0.81,0.1045,3.0,165.0,168.0,,,
707,2011-02-01,1,0,2,19,False,2,2,0.24,0.2424,0.81,0.1343,3.0,105.0,108.0,,,
708,2011-02-01,1,0,2,20,False,2,2,0.22,0.2273,0.87,0.1343,5.0,69.0,74.0,,,
709,2011-02-01,1,0,2,21,False,2,2,0.22,0.2273,0.87,0.1343,0.0,64.0,64.0,,,
710,2011-02-01,1,0,2,22,False,2,2,0.22,0.2576,0.87,0.0896,2.0,34.0,36.0,,,
711,2011-02-01,1,0,2,23,False,2,3,0.2,0.197,0.93,0.194,1.0,15.0,16.0,,,
712,2011-02-02,1,0,2,0,False,3,3,0.22,0.2424,0.93,0.1045,0.0,2.0,2.0,,,
713,2011-02-02,1,0,2,1,False,3,3,0.22,0.2273,0.93,0.194,0.0,3.0,3.0,,,
714,2011-02-02,1,0,2,2,False,3,3,0.22,0.2273,0.93,0.1343,4.0,0.0,4.0,,,
715,2011-02-02,1,0,2,3,False,3,3,0.22,0.2273,0.93,0.1343,0.0,1.0,1.0,,,
716,2011-02-02,1,0,2,4,False,3,3,0.22,0.2121,0.93,0.2836,0.0,1.0,1.0,,,
717,2011-02-02,1,0,2,5,False,3,3,0.22,0.2424,0.93,0.1045,0.0,3.0,3.0,,,
718,2011-02-02,1,0,2,6,False,3,3,0.22,0.2424,0.93,0.1045,1.0,17.0,18.0,,,
719,2011-02-02,1,0,2,7,False,3,3,0.22,0.2121,0.93,0.2239,1.0,48.0,49.0,,,
720,2011-02-02,1,0,2,8,False,3,3,0.22,0.2121,0.93,0.2239,1.0,154.0,155.0,,,
721,2011-02-02,1,0,2,9,False,3,2,0.24,0.2576,0.93,0.0896,4.0,119.0,123.0,,,
722,2011-02-02,1,0,2,10,False,3,2,0.22,0.2727,1.0,0.0,2.0,59.0,61.0,,,
723,2011-02-02,1,0,2,11,False,3,2,0.24,0.2273,0.93,0.194,5.0,47.0,52.0,,,
724,2011-02-02,1,0,2,12,False,3,2,0.24,0.2273,0.93,0.2239,3.0,61.0,64.0,,,
725,2011-02-02,1,0,2,13,False,3,1,0.34,0.3333,0.93,0.1642,1.0,74.0,75.0,,,
726,2011-02-02,1,0,2,14,False,3,1,0.38,0.3939,0.82,0.3881,2.0,61.0,63.0,,,
727,2011-02-02,1,0,2,15,False,3,1,0.38,0.3939,0.76,0.3284,10.0,66.0,76.0,,,
728,2011-02-02,1,0,2,16,False,3,1,0.36,0.3333,0.71,0.2985,8.0,95.0,103.0,,,
729,2011-02-02,1,0,2,17,False,3,1,0.36,0.3182,0.53,0.5224,7.0,183.0,190.0,,,
730,2011-02-02,1,0,2,18,False,3,1,0.34,0.2879,0.42,0.5522,7.0,175.0,182.0,,,
731,2011-02-02,1,0,2,19,False,3,1,0.28,0.2424,0.45,0.4925,3.0,88.0,91.0,,,
732,2011-02-02,1,0,2,20,False,3,1,0.24,0.197,0.48,0.5522,4.0,71.0,75.0,,,
733,2011-02-02,1,0,2,21,False,3,1,0.22,0.197,0.47,0.3284,1.0,62.0,63.0,,,
734,2011-02-02,1,0,2,22,False,3,1,0.22,0.2121,0.44,0.2537,5.0,35.0,40.0,,,
735,2011-02-02,1,0,2,23,False,3,1,0.2,0.1667,0.44,0.4478,3.0,29.0,32.0,,,
736,2011-02-03,1,0,2,0,False,4,1,0.2,0.1667,0.4,0.4478,1.0,11.0,12.0,,,
737,2011-02-03,1,0,2,1,False,4,1,0.2,0.1515,0.44,0.5224,0.0,5.0,5.0,,,
738,2011-02-03,1,0,2,2,False,4,1,0.18,0.1667,0.43,0.2537,0.0,2.0,2.0,,,
739,2011-02-03,1,0,2,3,False,4,1,0.18,0.1667,0.43,0.2537,0.0,1.0,1.0,,,
740,2011-02-03,1,0,2,5,False,4,1,0.16,0.1364,0.5,0.2985,0.0,2.0,2.0,,,
741,2011-02-03,1,0,2,6,False,4,1,0.16,0.1364,0.43,0.3582,0.0,39.0,39.0,,,
742,2011-02-03,1,0,2,7,False,4,1,0.14,0.1212,0.5,0.3284,1.0,86.0,87.0,,,
743,2011-02-03,1,0,2,8,False,4,1,0.14,0.1212,0.5,0.3582,4.0,184.0,188.0,,,
744,2011-02-03,1,0,2,9,False,4,1,0.16,0.1364,0.47,0.2985,6.0,127.0,133.0,,,
745,2011-02-03,1,0,2,10,False,4,1,0.18,0.1515,0.43,0.3284,2.0,50.0,52.0,,,
746,2011-02-03,1,0,2,11,False,4,1,0.18,0.1364,0.43,0.4478,9.0,55.0,64.0,,,
747,2011-02-03,1,0,2,12,False,4,1,0.2,0.1818,0.4,0.3582,2.0,67.0,69.0,,,
748,2011-02-03,1,0,2,13,False,4,1,0.2,0.1667,0.4,0.4179,4.0,47.0,51.0,,,
749,2011-02-03,1,0,2,14,False,4,1,0.22,0.197,0.37,0.3881,4.0,43.0,47.0,,,
750,2011-02-03,1,0,2,15,False,4,1,0.22,0.197,0.37,0.3284,4.0,56.0,60.0,,,
751,2011-02-03,1,0,2,16,False,4,1,0.22,0.2121,0.37,0.2537,5.0,73.0,78.0,,,
752,2011-02-03,1,0,2,17,False,4,1,0.2,0.197,0.4,0.194,5.0,170.0,175.0,,,
753,2011-02-03,1,0,2,18,False,4,1,0.2,0.2121,0.4,0.1642,2.0,145.0,147.0,,,
754,2011-02-03,1,0,2,19,False,4,1,0.2,0.2576,0.4,0.0,4.0,92.0,96.0,,,
755,2011-02-03,1,0,2,20,False,4,1,0.2,0.2273,0.47,0.0896,1.0,108.0,109.0,,,
756,2011-02-03,1,0,2,21,False,4,1,0.18,0.2121,0.55,0.1045,1.0,53.0,54.0,,,
757,2011-02-03,1,0,2,22,False,4,1,0.18,0.2121,0.51,0.0896,2.0,39.0,41.0,,,
758,2011-02-03,1,0,2,23,False,4,1,0.2,0.2273,0.47,0.1045,4.0,34.0,38.0,,,
759,2011-02-04,1,0,2,0,False,5,2,0.2,0.2576,0.44,0.0,3.0,10.0,13.0,,,
760,2011-02-04,1,0,2,1,False,5,2,0.16,0.2273,0.59,0.0,0.0,7.0,7.0,,,
761,2011-02-04,1,0,2,2,False,5,2,0.14,0.1667,0.63,0.1045,0.0,1.0,1.0,,,
762,2011-02-04,1,0,2,3,False,5,2,0.14,0.1667,0.63,0.1045,0.0,1.0,1.0,,,
763,2011-02-04,1,0,2,5,False,5,2,0.14,0.1515,0.63,0.1343,0.0,7.0,7.0,,,
764,2011-02-04,1,0,2,6,False,5,2,0.16,0.2273,0.55,0.0,2.0,26.0,28.0,,,
765,2011-02-04,1,0,2,7,False,5,1,0.14,0.2121,0.59,0.0,0.0,87.0,87.0,,,
766,2011-02-04,1,0,2,8,False,5,1,0.14,0.1515,0.74,0.1343,3.0,217.0,220.0,,,
767,2011-02-04,1,0,2,9,False,5,2,0.16,0.1818,0.8,0.1343,3.0,124.0,127.0,,,
768,2011-02-04,1,0,2,10,False,5,2,0.2,0.2121,0.51,0.1343,5.0,46.0,51.0,,,
769,2011-02-04,1,0,2,11,False,5,1,0.22,0.2273,0.51,0.1642,3.0,61.0,64.0,,,
770,2011-02-04,1,0,2,12,False,5,2,0.24,0.2424,0.48,0.1642,8.0,78.0,86.0,,,
771,2011-02-04,1,0,2,13,False,5,2,0.26,0.2576,0.5,0.2239,9.0,73.0,82.0,,,
772,2011-02-04,1,0,2,14,False,5,2,0.28,0.2727,0.45,0.1642,15.0,76.0,91.0,,,
773,2011-02-04,1,0,2,15,False,5,2,0.28,0.2727,0.48,0.2537,9.0,81.0,90.0,,,
774,2011-02-04,1,0,2,16,False,5,2,0.3,0.2879,0.42,0.2239,8.0,91.0,99.0,,,
775,2011-02-04,1,0,2,17,False,5,2,0.26,0.2727,0.56,0.1343,10.0,195.0,205.0,,,
776,2011-02-04,1,0,2,18,False,5,2,0.24,0.2576,0.6,0.1045,3.0,152.0,155.0,,,
777,2011-02-04,1,0,2,19,False,5,2,0.24,0.2424,0.65,0.1343,1.0,102.0,103.0,,,
778,2011-02-04,1,0,2,20,False,5,2,0.24,0.2424,0.65,0.1642,2.0,69.0,71.0,,,
779,2011-02-04,1,0,2,21,False,5,2,0.24,0.2424,0.7,0.1642,2.0,41.0,43.0,,,
780,2011-02-04,1,0,2,22,False,5,2,0.24,0.2424,0.65,0.1642,1.0,45.0,46.0,,,
781,2011-02-04,1,0,2,23,False,5,2,0.24,0.2424,0.7,0.1343,1.0,30.0,31.0,,,
782,2011-02-05,1,0,2,0,False,6,2,0.24,0.2424,0.7,0.1642,3.0,36.0,39.0,,,
783,2011-02-05,1,0,2,1,False,6,2,0.24,0.2424,0.65,0.1642,1.0,17.0,18.0,,,
784,2011-02-05,1,0,2,2,False,6,2,0.24,0.2424,0.75,0.1642,5.0,12.0,17.0,,,
785,2011-02-05,1,0,2,3,False,6,2,0.24,0.2424,0.75,0.1642,1.0,10.0,11.0,,,
786,2011-02-05,1,0,2,4,False,6,3,0.22,0.2273,0.93,0.1343,0.0,8.0,8.0,,,
787,2011-02-05,1,0,2,5,False,6,3,0.2,0.2273,1.0,0.0896,0.0,9.0,9.0,,,
788,2011-02-05,1,0,2,6,False,6,3,0.2,0.2576,1.0,0.0,0.0,4.0,4.0,,,
789,2011-02-05,1,0,2,7,False,6,3,0.22,0.2576,0.93,0.0896,0.0,4.0,4.0,,,
790,2011-02-05,1,0,2,8,False,6,3,0.2,0.2273,1.0,0.0896,0.0,10.0,10.0,,,
791,2011-02-05,1,0,2,9,False,6,3,0.2,0.2273,1.0,0.0896,3.0,17.0,20.0,,,
792,2011-02-05,1,0,2,10,False,6,3,0.2,0.2121,1.0,0.1343,3.0,31.0,34.0,,,
793,2011-02-05,1,0,2,11,False,6,3,0.22,0.2273,1.0,0.1343,1.0,46.0,47.0,,,
794,2011-02-05,1,0,2,12,False,6,3,0.22,0.2273,1.0,0.1642,10.0,42.0,52.0,,,
795,2011-02-05,1,0,2,13,False,6,3,0.22,0.2273,1.0,0.1642,10.0,62.0,72.0,,,
796,2011-02-05,1,0,2,14,False,6,3,0.22,0.2727,1.0,0.0,5.0,50.0,55.0,,,
797,2011-02-05,1,0,2,15,False,6,3,0.22,0.2727,1.0,0.0,11.0,49.0,60.0,,,
798,2011-02-05,1,0,2,16,False,6,3,0.22,0.2273,1.0,0.1343,8.0,63.0,71.0,,,
799,2011-02-05,1,0,2,17,False,6,2,0.24,0.2121,1.0,0.2836,14.0,64.0,78.0,,,
800,2011-02-05,1,0,2,18,False,6,2,0.28,0.2424,0.93,0.4478,2.0,81.0,83.0,,,
801,2011-02-05,1,0,2,19,False,6,2,0.28,0.2424,0.93,0.4478,6.0,78.0,84.0,,,
802,2011-02-05,1,0,2,20,False,6,1,0.3,0.2879,0.87,0.2537,5.0,64.0,69.0,,,
803,2011-02-05,1,0,2,21,False,6,1,0.26,0.2576,1.0,0.194,3.0,53.0,56.0,,,
804,2011-02-05,1,0,2,22,False,6,1,0.26,0.2727,0.93,0.1343,2.0,43.0,45.0,,,
805,2011-02-05,1,0,2,23,False,6,1,0.26,0.2576,0.93,0.2239,7.0,52.0,59.0,,,
806,2011-02-06,1,0,2,0,False,0,1,0.26,0.2576,0.7,0.194,2.0,37.0,39.0,,,
807,2011-02-06,1,0,2,1,False,0,1,0.26,0.2273,0.65,0.4179,4.0,40.0,44.0,,,
808,2011-02-06,1,0,2,2,False,0,1,0.26,0.2273,0.6,0.3284,0.0,20.0,20.0,,,
809,2011-02-06,1,0,2,3,False,0,1,0.26,0.2879,0.6,0.0896,3.0,10.0,13.0,,,
810,2011-02-06,1,0,2,4,False,0,1,0.26,0.2273,0.6,0.3582,0.0,2.0,2.0,,,
811,2011-02-06,1,0,2,5,False,0,1,0.26,0.2576,0.6,0.2239,0.0,1.0,1.0,,,
812,2011-02-06,1,0,2,6,False,0,1,0.26,0.2576,0.6,0.2239,0.0,1.0,1.0,,,
813,2011-02-06,1,0,2,7,False,0,1,0.24,0.2424,0.65,0.1642,0.0,8.0,8.0,,,
814,2011-02-06,1,0,2,8,False,0,1,0.24,0.2576,0.65,0.1045,2.0,21.0,23.0,,,
815,2011-02-06,1,0,2,9,False,0,1,0.28,0.2879,0.56,0.1045,7.0,38.0,45.0,,,
816,2011-02-06,1,0,2,10,False,0,1,0.3,0.2879,0.52,0.2537,15.0,74.0,89.0,,,
817,2011-02-06,1,0,2,11,False,0,1,0.32,0.303,0.49,0.2537,28.0,89.0,117.0,,,
818,2011-02-06,1,0,2,12,False,0,1,0.34,0.3333,0.46,0.0,48.0,126.0,174.0,,,
819,2011-02-06,1,0,2,13,False,0,1,0.34,0.3636,0.46,0.0,47.0,135.0,182.0,,,
820,2011-02-06,1,0,2,14,False,0,1,0.34,0.3485,0.46,0.0896,47.0,114.0,161.0,,,
821,2011-02-06,1,0,2,15,False,0,1,0.34,0.3485,0.46,0.0896,52.0,130.0,182.0,,,
822,2011-02-06,1,0,2,16,False,0,1,0.34,0.3485,0.49,0.1045,42.0,115.0,157.0,,,
823,2011-02-06,1,0,2,17,False,0,1,0.34,0.3636,0.46,0.0,24.0,97.0,121.0,,,
824,2011-02-06,1,0,2,18,False,0,1,0.3,0.303,0.56,0.1642,13.0,65.0,78.0,,,
825,2011-02-06,1,0,2,19,False,0,1,0.28,0.2879,0.61,0.1343,1.0,20.0,21.0,,,
826,2011-02-06,1,0,2,20,False,0,1,0.28,0.2879,0.61,0.1045,5.0,21.0,26.0,,,
827,2011-02-06,1,0,2,21,False,0,1,0.26,0.303,0.6,0.0,5.0,22.0,27.0,,,
828,2011-02-06,1,0,2,22,False,0,1,0.26,0.303,0.6,0.0,5.0,57.0,62.0,,,
829,2011-02-06,1,0,2,23,False,0,1,0.24,0.2879,0.65,0.0,4.0,26.0,30.0,,,
830,2011-02-07,1,0,2,0,False,1,1,0.24,0.2879,0.65,0.0,1.0,14.0,15.0,,,
831,2011-02-07,1,0,2,1,False,1,1,0.22,0.2727,0.75,0.0,1.0,4.0,5.0,,,
832,2011-02-07,1,0,2,2,False,1,1,0.2,0.2576,0.8,0.0,0.0,3.0,3.0,,,
833,2011-02-07,1,0,2,3,False,1,1,0.2,0.2576,0.86,0.0,0.0,1.0,1.0,,,
834,2011-02-07,1,0,2,4,False,1,1,0.2,0.2576,0.86,0.0,1.0,1.0,2.0,,,
835,2011-02-07,1,0,2,5,False,1,1,0.2,0.2576,0.86,0.0,1.0,9.0,10.0,,,
836,2011-02-07,1,0,2,6,False,1,1,0.18,0.2424,0.93,0.0,1.0,29.0,30.0,,,
837,2011-02-07,1,0,2,7,False,1,1,0.18,0.2424,0.86,0.0,6.0,89.0,95.0,,,
838,2011-02-07,1,0,2,8,False,1,2,0.16,0.2273,1.0,0.0,7.0,223.0,230.0,,,
839,2011-02-07,1,0,2,9,False,1,1,0.22,0.2727,0.8,0.0,3.0,115.0,118.0,,,
840,2011-02-07,1,0,2,10,False,1,1,0.24,0.2576,0.75,0.1045,6.0,49.0,55.0,,,
841,2011-02-07,1,0,2,11,False,1,1,0.3,0.3182,0.65,0.0896,11.0,36.0,47.0,,,
842,2011-02-07,1,0,2,12,False,1,2,0.32,0.3485,0.62,0.0,7.0,59.0,66.0,,,
843,2011-02-07,1,0,2,13,False,1,2,0.36,0.3636,0.57,0.0896,10.0,54.0,64.0,,,
844,2011-02-07,1,0,2,14,False,1,2,0.36,0.3636,0.57,0.0896,8.0,52.0,60.0,,,
845,2011-02-07,1,0,2,15,False,1,2,0.38,0.3939,0.54,0.0896,4.0,46.0,50.0,,,
846,2011-02-07,1,0,2,16,False,1,2,0.36,0.3485,0.57,0.1343,16.0,98.0,114.0,,,
847,2011-02-07,1,0,2,17,False,1,2,0.32,0.3182,0.7,0.1642,9.0,207.0,216.0,,,
848,2011-02-07,1,0,2,18,False,1,2,0.34,0.3333,0.66,0.1343,5.0,170.0,175.0,,,
849,2011-02-07,1,0,2,19,False,1,2,0.32,0.3485,0.7,0.0,5.0,123.0,128.0,,,
850,2011-02-07,1,0,2,20,False,1,2,0.32,0.3333,0.7,0.1045,6.0,82.0,88.0,,,
851,2011-02-07,1,0,2,21,False,1,1,0.32,0.3485,0.7,0.0,3.0,75.0,78.0,,,
852,2011-02-07,1,0,2,22,False,1,1,0.28,0.303,0.81,0.0896,3.0,34.0,37.0,,,
853,2011-02-07,1,0,2,23,False,1,2,0.3,0.3333,0.81,0.0,6.0,19.0,25.0,,,
854,2011-02-08,1,0,2,0,False,2,2,0.28,0.3182,0.87,0.0,4.0,6.0,10.0,,,
855,2011-02-08,1,0,2,1,False,2,2,0.28,0.3182,0.87,0.0,0.0,4.0,4.0,,,
856,2011-02-08,1,0,2,2,False,2,2,0.26,0.2727,0.93,0.1045,1.0,1.0,2.0,,,
857,2011-02-08,1,0,2,3,False,2,3,0.28,0.2727,0.93,0.1642,0.0,1.0,1.0,,,
858,2011-02-08,1,0,2,4,False,2,1,0.26,0.2576,0.93,0.1642,0.0,3.0,3.0,,,
859,2011-02-08,1,0,2,5,False,2,1,0.26,0.2273,0.81,0.3284,0.0,2.0,2.0,,,
860,2011-02-08,1,0,2,6,False,2,1,0.26,0.2273,0.7,0.3284,0.0,39.0,39.0,,,
861,2011-02-08,1,0,2,7,False,2,1,0.24,0.197,0.65,0.4179,3.0,97.0,100.0,,,
862,2011-02-08,1,0,2,8,False,2,1,0.24,0.197,0.56,0.4925,7.0,236.0,243.0,,,
863,2011-02-08,1,0,2,9,False,2,1,0.24,0.197,0.52,0.4925,7.0,128.0,135.0,,,
864,2011-02-08,1,0,2,10,False,2,1,0.22,0.1818,0.47,0.5522,4.0,44.0,48.0,,,
865,2011-02-08,1,0,2,11,False,2,1,0.22,0.1818,0.47,0.4627,1.0,49.0,50.0,,,
866,2011-02-08,1,0,2,12,False,2,1,0.24,0.197,0.38,0.4925,2.0,63.0,65.0,,,
867,2011-02-08,1,0,2,13,False,2,2,0.24,0.197,0.32,0.4478,2.0,48.0,50.0,,,
868,2011-02-08,1,0,2,14,False,2,1,0.22,0.197,0.37,0.4179,3.0,61.0,64.0,,,
869,2011-02-08,1,0,2,15,False,2,1,0.22,0.197,0.35,0.3881,6.0,45.0,51.0,,,
